"RPT_YR","TPA","NO_TREE","FOR_TYP","Shap_Ar","TOT_CONBM_kgha","CON_THA","QMDC_DOM","CONPL","Av_BM_TR","CONBM_kg_pol","Cent.x","Cent.y","est.tot.con","est.tot.con.BM"
"2015","10","1333","2122","539569.037585629","190435.152114428","798.217110116086","43.8157762376238","CADE27","1133.0525615975","1510359.06460946","-2081226.14612722","1961357.1928908",43069.3237889719,10275291.1748855
"2015","5","405","2122","327780.793300336","153058.580445902","599.840041803279","42.0907106666667","PIPO","1384.22210281088","560609.951638405","-2080268.97969022","1960874.54591307",19661.6044755585,5016966.29199809
"2015","8","936","2122","473323.636611768","269259.303013143","1022.3883407619","54.3384436363636","PSME","2279.91113846055","2133996.82559907","-2080373.71584585","1959888.98125038",48392.0567478896,12744679.2493731
"2015","8","220","2122","111466.659150034","194856.902640164","910.490731147541","41.2461451612903","PIPO","1232.19100415246","271082.020913542","-2079788.23656723","1959426.75899725",10148.9359988088,2172004.79496225
"2015","1.3213663574824","5","2122","15313.1506621316","93092.2396647059","864.748505882353","28.9330142857143","PIPO","334.559718715669","1672.79859357834","-2078857.4396534","1958933.43161505",1324.20241554297,142553.549146091
"2015","1.01122986511944","5","2122","20009.5772582923","247529.659608696","904.687452173913","47.7865666666667","CADE27","932.275732105826","4661.37866052913","-2077659.90057213","1958007.54442826",1810.24134688815,495296.384765898
"2015","1.30882469640807","10","2122","30919.774309777","387965.30804","966.638028571429","70.2897","ABGRC","3658.56973932075","36585.6973932075","-2077376.93472743","1958805.59394342",2988.82296826763,1199579.97646199
"2015","1","56","2100","228101.721268952","286115.80353451","996.044606666667","44.5084266666667","ABGRC","1556.12644954666","87143.0811746128","-2076254.4471669","1958086.95608488",22719.9489241322,6526350.72684708
"2015","5","246","2122","198963.990105163","219643.004193213","926.722616289593","40.9598183673469","CADE27","1091.75374924403","268571.422314031","-2076050.10393636","1957253.78765157",18438.4429457673,4370104.85129667
"2015","2.37483483050933","45","2122","76682.6124783353","353958.797812791","1470.63305","47.8815375","ABGRC","2718.97316590909","122353.792465909","-2075155.82651863","1955878.74526437",11277.1984270982,2714248.53259757
"2015","2","2063","2122","4175319.84335574","197791.202588896","771.362741073739","41.3376084832905","CADE27","1462.86912003528","3017898.99463278","-2074942.81360943","1954106.17715736",322068.615923046,82584153.3010613
"2015","5","430","2122","347793.713003526","181152.824487949","738.673541282051","41.5620929292929","CADE27","1138.62247345268","489607.663584651","-2073003.73712936","1952517.18268892",25690.6013619948,6300381.34497397
"2015","3","273","2122","367923.845851775","273547.766749034","658.773134782609","44.2966382716049","CADE27","1831.77277893855","500073.968650225","-2073883.92667553","1951442.74676088",24237.8345293047,10064474.6366469
"2015","5","1342","3015","1086301.62016199","131213.793619917","687.907457024793","35.5619802816901","PIPO","813.715301069605","1092005.93403541","-2071506.8250501","1949569.89202599",74727.4985087545,14253775.6596917
"2015","3","1081","2122","1457778.86275335","146674.852347131","770.270467550895","38.0302014218009","PIPO","1191.88299279715","1288425.51521372","-2071387.85511241","1947506.97451668",112288.400619883,21381949.9449117
"2015","10","4350","9001","1760512.72438545","157259.461533999","740.755725089606","39.3906868020305","PIPO","954.143858094817","4150525.78271245","-2070275.0999085","1945526.92847719",130410.987968162,27685728.3060609
"2015","20","867","3015","175480.093654174","201335.540565641","1245.9388225641","43.7405733333333","CADE27","764.650007908897","662951.556857013","-2068755.57524326","1944179.71539192",21863.7461270919,3533037.95143723
"2015","1.25053939509146","55","2122","177984.879249422","162426.925555051","879.757408080808","38.670412244898","CADE27","1061.34935205371","58374.2143629543","-2069439.65109355","1943591.13420326",15658.3516046047,2890953.67317706
"2015","8","4640","2122","2347017.69191606","144109.792646764","679.774671773267","40.4157915343915","CADE27","1126.62354983853","5227533.2712508","-2068364.61379639","1941647.6872921",159544.318116829,33822823.2920309
"2015","2.43138859580604","20","2122","33288.4379681678","343116.547647222","823.262575","59.3799166666667","CADE27","2294.48394924866","45889.6789849733","-2068130.63293942","1940477.79824653",2740.51251594016,1142181.39122065
"2015","3","828","2122","1116833.0403848","187961.367950963","1213.18074767255","41.5272893617021","CADE27","891.736992098627","738358.229457663","-2067652.30335375","1939477.92050192",135492.034295944,20992146.604356
"2015","0.338234324794481","10","9001","119646.532765678","270373.827016667","924.906900757576","45.7974076923077","ABGRC","1796.6885769811","17966.885769811","-2067433.6633481","1937895.23823964",11066.1903806693,3234929.09531315
"2015","1","166","2100","671507.169643437","163029.494567957","1093.3694317757","41.6646602739726","CADE27","948.47996425876","157447.674066954","-2066960.10218831","1936140.43560968",73420.5412506354,10947547.4465729
"2015","8","836","2122","422897.712608149","186439.459658298","958.753383829787","42.026177027027","CADE27","1105.70032750279","924365.473792336","-2069496.94269334","1934431.03188607",40545.461297694,7884482.10293934
"2015","5","1348","2122","1091227.90505087","193268.105989448","1129.24110816158","44.008477173913","CADE27","1093.60014318824","1474172.99301775","-2069465.1960102","1935179.02542621",123225.940875649,21089955.0412015
"2015","15","437","2122","117956.718658693","186039.419784091","1490.26970984848","32.7767210526316","CADE27","614.449494627844","268514.429152368","-2071623.51740501","1936494.91082066",17578.732489017,2194459.94988986
"2015","1.62186001248207","15","2122","37427.9197149089","240005.933917073","1408.5754902439","46.5104454545455","PIPO","843.14394081819","12647.1591122729","-2071612.696107","1937366.76692728",5272.00503612372,898292.282574994
"2015","0.834531045256695","50","2122","242462.904489983","232869.298698881","852.250115298507","46.0034426470588","PIPO","1503.86756618003","75193.3783090016","-2070874.4501822","1937795.14385241",20663.9038307199,5646216.65290761
"2015","3","544","9001","733461.404847762","124144.128161963","819.792553374233","38.4205525862069","CADE27","662.055434010962","360158.156101963","-2071752.93090656","1940054.62972273",60128.6197881599,9105492.66452741
"2015","1","62","2122","250065.190630175","163129.830709319","900.95867311828","43.0914980769231","CADE27","827.127841832615","51281.9261936221","-2072395.15332447","1940934.34672578",22529.8402343232,4079309.2213794
"2015","3","500","2122","674886.757568091","175109.165554133","1025.29598506667","38.7246486956522","CADE27","773.888552416078","386944.276208039","-2072900.50136668","1941296.5297287",69195.8682909224,11817885.6961283
"2015","4.03173250127392","15","2122","15056.2683205841","144039.642313333","891.518646666667","37.47525","PIPO","826.367902237747","12395.5185335662","-2073353.33579052","1941716.7834975",1342.29439570174,216869.950347051
"2015","20","1184","2122","239641.187095828","180781.598320532","827.10668365019","37.4847916666667","PIPO","831.052809120256","983966.525998383","-2073007.44818428","1943770.55179159",19820.8827524825,4332271.68266135
"2015","2","184","2122","371302.675179743","221109.827554479","867.63852566586","41.8057853333333","CADE27","1211.85917337908","222982.087901751","-2074306.18095775","1944331.65225837",32215.6505668742,8209867.04795099
"2015","12","610","2122","205623.861655811","351479.336424664","1013.17353318386","43.0266535714286","ABGRC","2146.86927783261","1309590.25947789","-2074021.97052662","1946425.82918562",20833.2654420726,7227253.84478611
"2015","8","514","2122","260103.592051578","178899.063477778","666.517675","45.12765","CADE27","1650.27903154188","848243.422212524","-2076106.06214214","1947362.10067254",17336.3641433366,4653228.90252332
"2015","0.824898792389582","10","2122","49058.8234548991","110048.865237736","974.103839622642","27.8048272727273","PIPO","628.329155493082","6283.29155493082","-2078465.19495941","1951106.61186969",4778.83882947866,539886.785111007
"2015","8","1500","2122","758784.712779285","258731.059345184","1125.92406111772","40.8543109589041","PIPO","1905.12426038391","2857686.39057586","-2077556.75398539","1951330.21932508",85433.3965326492,19632117.2552316
"2015","25","525","2122","84988.534270604","192695.926587234","787.35374787234","44.5003633333333","CADE27","1298.61208303132","681771.343591444","-2078276.10877166","1951905.39986673",6691.60409841369,1637694.43605649
"2015","3","145","2122","196136.058451444","352037.447140183","1270.0710630137","49.4570482758621","PSME","2407.8593382362","349139.604044249","-2078266.58729939","1953081.15305064",24910.6732252742,6904723.73093839
"2015","1.38372139174477","20","2122","58492.3590333052","381794.792004545","991.22263030303","49.13738","PIPO","2064.9352723571","41298.7054471421","-2079025.51953893","1952855.31205413",5797.8949973622,2233207.8050976
"2015","0.932977112957171","25","2122","108439.327347834","301804.382526496","653.2528","42.1090605263158","PIPO","1896.66311821211","47416.5779553026","-2079350.61021061","1954131.22458067",7083.82942200893,3272746.42318017
"2015","3","2388","2122","3220661.72850609","212998.949727326","805.107383319363","40.1837866935484","PIPO","1428.25810767566","3410680.36112948","-2080026.53423121","1955494.2291665",259297.853679435,68599756.5598792
"2015","8","2669","2122","1349909.22503924","325178.905129686","996.232410473649","45.0986385245902","PIPO","2530.69849024465","6754434.27046297","-2081049.98704655","1956710.35124137",134482.332118146,43896200.3822725
"2015","15","7819","2122","2109405.80601605","218175.252925213","591.923112372014","47.0068197044335","PSME","2306.10663908806","18031447.8110296","-2082015.37781283","1958535.19166522",124860.604995262,46022014.5249466
"2015","5","461","2122","373231.055663563","229790.075745411","625.621699033816","46.6036701149425","PIPO","1841.10699034304","848750.322548143","-2083692.86569838","1957815.29482868",23350.1447176423,8576479.25514698
"2015","2.5991327602239","45","2122","70065.1162552822","275962.018489873","758.324678481013","55.4372416666667","PIPO","1640.02896719652","73801.3035238436","-2083824.80951368","1958530.65203516",5313.21067570216,1933531.09075353
"2015","1.0428214862977","35","2122","135823.797884008","338132.208893464","815.393749673203","39.7973071428571","PIPO","1814.06131585438","63492.1460549033","-2085049.93538207","1958575.68759049",11074.9875851496,4592640.07988189
"2015","1.42387427707234","15","2122","42632.1672590452","267196.7673125","495.275970833333","46.8631","PIPO","2350.26532997591","35253.9799496386","-2087403.39494311","1957732.9796772",2111.46880279527,1139117.72751427
"2015","1.52092275577053","12","2122","31929.4828646294","84852.6937675676","142.971432432432","34.79374","PIPO","1108.72958445474","13304.7550134569","-2087062.69858847","1958178.4489701",456.500390198287,270930.263166919
"2015","0.476666314104946","35","2122","297147.020027968","165574.614184545","430.520663636364","41.005804","PIPO","1335.79852228111","46752.9482798389","-2088736.23230721","1960231.39350522",12792.7932260009,4920000.31972182
"2015","0.814987410270191","7","2122","34758.8129581149","155664.706941026","252.958543589744","46.36958","PIPO","1942.20247461068","13595.4173222747","-2089022.94777264","1958704.6080547",879.253870279304,541072.043274287
"2015","0.87816278419081","10","2122","46083.2148122629","95187.084736","361.024572","39.2876105263158","PIPO","1487.52495675599","14875.2495675599","-2089402.91215637","1959767.15339069",1663.71729039813,438652.687324216
"2015","2.23875462355189","8","2122","14461.0986119755","236115.132975","282.19730625","41.87606","PIPO","2357.67955356155","18861.4364284924","-2090235.68541558","1958488.80275623",408.088307371511,341448.422173119
"2015","0.415411478134579","75","2122","730635.159728715","277435.199943665","896.574851291513","46.3351349206349","PIPO","2205.69736080466","165427.30206035","-2091560.48225286","1956763.03631081",65506.9109682124,20270391.1625208
"2015","0.865032564190354","50","2122","233913.530537879","166953.837447727","578.254467045455","41.1912095238095","PSME","1273.6655552296","63683.2777614801","-2092256.93822946","1958036.86465491",13526.1543935902,3905276.1554245
"2015","10","253","2122","102193.16264864","244886.363838053","833.559450442478","47.4884085714286","PSME","1830.00357761239","462990.905135935","-2092422.3967905","1957465.93606145",8518.40764963788,2502571.20101361
"2015","15","4153","2122","1120488.49129668","190759.19452008","862.666956064257","41.3212294964029","PIPO","1215.25029366029","5046934.46957119","-2093052.95744125","1957333.9493504",96660.8396091941,21374348.2068775
"2015","8.01036840347328","49","2122","24754.9119727901","195472.259874074","822.188948148148","39.5112666666667","PIPO","1529.55205055606","74948.0504772468","-2094170.4961838","1956778.10447671",2035.32150364083,483889.858630505
"2015","2.49647657663616","15","2122","24315.4079249537","71147.6125038462","276.912919230769","33.4629357142857","PIPO","1045.54314637427","15683.1471956141","-2096364.07121051","1955987.8718582",673.32505907859,172998.322091755
"2015","15","921","2122","248516.53415417","24379.603134657","156.520197111913","33.1883923076923","PIPO","616.024193235013","567358.281969447","-2099505.95221131","1955342.72080831",3889.78569113803,605873.447507911
"2015","1.24033860101107","12","2122","39152.4354956092","9297.66733023256","51.4632860465116","37.2073941176471","PIPO","1243.03857723516","14916.4629268219","-2100340.96867995","1951026.57778286",201.491298732813,36402.6320406563
"2015","2.96576444517848","7","2122","9551.66719422157","77962.5084545455","445.519145454545","37.29992","PIPO","399.30336982908","2795.12358880356","-2100820.61066251","1949941.67504082",425.545060603581,74467.1934384504
"2015","20","536","2122","108549.111585963","67830.214392562","373.152462809917","39.3264028571429","PIPO","1266.66025449619","678929.896409956","-2089440.60447155","1948322.50643787",4050.53683241305,736290.951099798
"2015","15","249","2122","67109.2890540756","90366.1513723684","448.413042105263","39.4200766666667","PSME","1085.55768448003","270303.863435528","-2088267.23705895","1948979.677354",3009.26804582595,606440.817315262
"2015","1.006770137153","50","2122","200982.144436858","211930.093117778","785.79718","43.433843902439","PIPO","1517.05433855605","75852.7169278023","-2087455.23985573","1947993.97577427",15793.1202328835,4259416.45855139
"2015","10","1354","2122","548031.453029468","118826.119633879","710.191788379705","37.8816928571429","PIPO","964.445310155403","1305858.94995042","-2085179.3295094","1947502.45431036",38920.7437715327,6512045.10008081
"2015","1.58443492979769","50","2122","127706.614714582","35493.0622450704","264.855595070423","34.6982774193548","PIPO","559.665111921808","27983.2555960904","-2084544.31577146","1944944.00076631",3382.38114346598,453269.882517189
"2015","8","7275","2122","3680318.48732919","75112.1074633187","483.987197971652","34.3844731404959","PIPO","1208.72324985629","8793461.64270454","-2084985.54681825","1943762.86893109",178122.703232572,27643647.7719508
"2015","5","2251","2122","1821715.44390177","67286.2451768889","349.030432691358","39.4671754966887","PIPO","1141.52792382406","2569579.35652796","-2083944.7356838","1942481.91170369",63583.4129625564,12257639.2000899
"2015","15","394","2122","106352.369535759","98331.8028432203","702.317777118644","27.0969631578947","PIPO","846.650034789762","333580.113707166","-2083157.97543323","1941403.81498575",7469.3159763655,1045782.02330996
"2015","8","951","2122","481231.400540576","136706.6531625","693.085461567164","43.863470886076","PIPO","1489.34976648624","1416371.62792841","-2084168.50755526","1941536.04417439",33353.4487364278,6578753.41646046
"2015","8","2533","2122","1281113.18140979","85389.1168739437","617.361928521127","37.4730922077922","PIPO","988.518779044819","2503918.06732053","-2082126.64936367","1940400.74203318",79091.0504328985,10939312.317615
"2015","3","496","2122","669554.641761536","228999.01242938","897.884490026954","42.4710551020408","PIPO","2019.9591304135","1001899.72868509","-2080912.66684336","1939716.58795228",60118.2728063237,15332735.1730899
"2015","10","1640","2122","663495.144422468","81711.0012317568","604.355838378378","32.4607921875","PIPO","487.940789553066","800222.894867028","-2080999.87625277","1938484.63936222",40098.7164267424,5421485.25631689
"2015","4","1068","2122","1080335.22690309","95295.1607987479","464.574239482471","42.4507860869565","PIPO","1249.84087793414","1334830.05763366","-2080678.10458446","1937956.77787205",50189.5916424628,10295071.9164282
"2015","5","3401","2122","2752778.79792657","200620.894644026","617.999602618658","41.0048057017544","PIPO","1764.30142550475","6000389.14814167","-2080121.83334719","1936869.54032135",170121.620321569,55226494.5197136
"2015","10","425","2122","171805.483758015","136489.670137306","324.782417098446","47.4648857142857","PIPO","1488.43314397501","632584.086189378","-2079421.64220121","1935687.4681473",5579.94002856959,2344967.38059117
"2015","8","662","2122","334805.858474673","116714.374341935","620.460102956989","36.1371756097561","PIPO","525.415918514527","347825.338056617","-2080033.28291692","1934887.77483017",20773.3677419799,3907665.6297886
"2015","5","298","2122","241553.957064272","70050.407191635","526.89781634981","34.7192023809524","PIPO","768.58742443294","229039.052481016","-2078714.76262047","1934892.93116563",12727.4252507821,1692095.3051103
"2015","0.534023062212005","25","2122","189451.388374376","120679.363309434","712.601305660377","44.8207794871795","PSME","1530.50642487803","38262.6606219508","-2079523.48760497","1933681.33120861",13500.3306714751,2286287.2927108
"2015","1.34255340393471","45","2122","135643.422804846","169659.371697351","1083.01264966887","37.3350859375","CADE27","1046.95887267439","47113.1492703477","-2077810.1245521","1933372.07602509",14690.3542742031,2301317.78879482
"2015","0.886942127876996","25","2100","114067.657156128","241804.0730488","1299.569732","43.1516520833333","PSME","1383.28792807057","34582.1982017642","-2078756.29123048","1933213.78580748",14823.8874640257,2758202.41034859
"2015","15","4908","2122","1324164.93183571","100062.941057318","730.516749557522","39.56205","PIPO","1038.88123004385","5098829.07705523","-2078025.39725433","1930923.54225952",96732.4661882683,13249983.7524444
"2015","25","3362","2122","544250.886975847","162065.732222295","803.695969180328","43.9963490909091","PIPO","1485.04493905967","4992721.0851186","-2078821.55107352","1930664.05237706",43741.2244085307,8820441.85103743
"2015","100","22136","2122","895820.465285338","93894.3926017189","647.305420121335","32.8885086419753","PIPO","940.878226514618","20827280.4221276","-2077771.00180176","1929504.87588597",57986.9442634815,8411251.8468156
"2015","2.76356176576048","25","2122","36609.0643652249","222795.546443902","919.968048780488","51.1363428571429","CADE27","1449.32408282927","36233.1020707318","-2077832.96390001","1928155.11274766",3367.91695117552,815633.650005028
"2015","3.11474716444822","25","2122","32481.4199093821","157861.854351429","680.052571428571","45.5862692307692","PIPO","1595.31977799859","39882.9944499647","-2077218.58933757","1927659.57808851",2208.90731330265,512757.717886247
"2015","2.78967984397066","10","2122","14506.5263712841","157475.771226667","630.528766666667","41.0507888888889","PIPO","1438.53592136197","14385.3592136197","-2076918.82234728","1926922.8701796",914.678218150322,228442.642813794
"2015","0.719668420329646","12","2122","67478.6828169505","193341.018542105","856.349660526316","45.930432","PSME","1482.91444704476","17794.9733645371","-2076874.32891572","1926010.48823409",5778.53471230585,1304639.72657089
"2015","5","136","2100","109863.949285734","68342.4404449152","511.05221440678","32.30962","CADE27","648.658571949921","88217.5657851893","-2079486.64767349","1926238.5917257",5614.62145659482,750837.041110343
"2015","10","331","2122","134000.277017732","90789.5809403974","784.558574834437","40.0530947368421","PSME","930.236263429795","307908.203195262","-2079252.77831692","1927140.16203294",10513.1066364451,1216582.8996337
"2015","15","1333","2100","359714.405152452","138970.635429825","664.212414786967","46.6783329268293","PSME","2054.23187535307","2738291.08984564","-2080293.62399981","1927180.51245318",23892.6773679968,4998973.94572977
"2015","0.360149300803681","10","7081","112366.07743981","84815.6331604839","454.410272580645","40.1663461538462","PIPO","1235.6720879919","12356.720879919","-2080068.65726825","1928493.8597604",5106.02998782421,953040.000381749
"2015","1.85476700598493","5","2122","10909.3390418895","62187.83288","306.59482","33.7248333333333","PSME","1191.35720920247","5956.78604601237","-2081820.9911703","1930047.69324145",334.47468398671,67842.8153168286
"2015","5","128","2122","103478.758172771","34660.1736817391","614.55967826087","27.6433095238095","PIPO","477.284968694365","61092.4759928787","-2082728.37469152","1933061.07525473",6359.38723294923,358659.173063892
"2015","0.532570365739943","2","2122","15197.4525160722","125005.172311111","582.648083333333","39.9770363636364","CADE27","975.550207525307","1951.10041505061","-2083257.78914019","1933689.10634367",885.476658003882,189976.017046154
"2015","3.27240196148573","7","2122","8656.63671217781","132631.854288889","539.975088888889","32.7862666666667","PIPO","937.787450517106","6564.51215361974","-2084255.64638634","1934526.6007077",467.436817813703,114814.577904141
"2015","5","627","2122","507613.223756454","127454.542513274","984.798733097345","41.5487811111111","PIPO","1171.43326563159","734488.657551005","-2084968.97926342","1936847.51860816",49989.6859658815,6469761.12075672
"2015","2.97694189789073","9","2122","12234.6048565496","240059.314106667","1687.68899333333","60.0202833333333","PIPO","1875.48978517301","16879.4080665571","-2084839.96192864","1937857.85739296",2064.82079541814,293703.08502294
"2015","3.44161175887131","9","2122","10582.7473734413","227749.788430769","1054.15548461538","52.02141","PSME","2426.58979986014","21839.3081987413","-2084973.49272635","1938015.68136602",1115.58611860122,241021.847531753
"2015","8","147","2122","74474.6847164527","98765.9058963855","682.488818072289","53.0750642857143","PSME","1557.24953709344","228915.681952735","-2086497.03192222","1940136.31657233",5082.81395484382,735555.970236815
"2015","10","951","2122","385035.930054609","53884.3497629371","193.301865967366","37.8215666666667","PSME","1748.25542812785","1662590.91214959","-2087170.70197362","1942136.61093638",7442.81637440362,2074741.07263603
"2015","10","208","2122","84143.5577328353","136545.418295699","475.940669892473","39.9950666666667","PIPO","1182.94022085079","246051.565936965","-2088690.98860292","1945605.00242935",4004.73412345016,1148941.72875183
"2015","0.769568966359699","10","2122","52586.0137206791","33860.2088701754","154.720698245614","26.8941555555556","PIPO","552.443503901481","5524.43503901481","-2092927.97513489","1944916.44795819",813.614476081691,178057.340823211
"2015","0.479596598149475","12","2122","101256.508607813","10824.3723225225","37.8799018018018","20.8736292682927","NOTALY","905.697288316641","10868.3674597997","-2099254.54355298","1938771.00036566",383.558660285724,109603.814924967
"2015","1.05583063999615","5","2122","19164.3255513724","13613.8832652174","73.6642826086957","19.6915642857143","PIPO","852.378539833443","4261.89269916721","-2095859.94318445","1938897.39992385",141.172629342134,26090.0890913007
"2015","0.50924671839823","15","2122","119201.251854765","38204.8767348148","400.705395555556","33.6527708333333","PIPO","1357.18128766167","20357.719314925","-2095268.99827888","1938902.19875581",4776.4584775181,455406.913374691
"2015","1.14098487631334","20","2122","70936.1974275396","35038.2523092105","587.081226315789","34.5758833333333","PIPO","621.368892329439","12427.3778465888","-2094786.62468795","1938213.93195272",4164.53097759389,248548.03833221
"2015","1.07745643730624","5","2122","18779.6753644982","44937.6779818182","117.541077272727","29.1332769230769","PIPO","1241.54453335097","6207.72266675484","-2094058.55057447","1937706.73584454",220.738327317522,84391.5004132905
"2015","5","681","2122","551289.934735444","51324.5316143791","332.218862254902","30.2449634615385","PIPO","558.587647272249","380398.187792401","-2094775.63168634","1935215.25942001",18314.8914890389,2829469.76840183
"2015","0.685356925037482","15","2122","88571.1431786878","44233.0265357143","371.567234693878","29.1964282051282","PIPO","808.548070717388","12128.2210607608","-2091183.38575606","1931273.78488263",3291.01347445805,391776.972652144
"2015","1.77684334275522","15","2122","34163.3079716935","93519.6183135135","370.255835135135","40.29262","PIPO","864.864619704962","12972.9692955744","-2089743.59239005","1926881.64099876",1264.91641240382,319493.952183979
"2015","10","217","2122","87632.0311698993","35090.8364175258","294.126542268041","32.27729","PIPO","609.386011481688","132236.764491526","-2088480.09695974","1922577.77922271",2577.49063199277,307508.127071846
"2015","5","87","2122","70731.4930890419","120958.765653165","639.329630379747","38.7354884615385","PIPO","754.241549337042","65619.0147923227","-2077111.31088517","1905216.12554653",4522.07393328248,855559.409685585
